per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;coho_mat;tasa_ret_1er_anio;tasa_ret_2do_anio
7;0.0;0;1;40;1.0;0.6244897959183675;0.4518905526534326
7;0.010416666666666685;1;1;45;1.0;0.5104427736006685;0.4518905526534326
7;0.015625;6;1;47;1.0;0.6755943913838653;0.4518905526534326
7;0.02083333333333337;6;1;46;1.0;0.6715732153492726;0.4518905526534326
7;0.026041666666666685;8;1;48;1.0;0.6969765089355963;0.4518905526534326
7;0.03125;1;1;52;1.0;0.648754914809961;0.4518905526534326
7;0.03645833333333337;0;1;55;1.0;0.5090673575129534;0.4518905526534326
7;0.04166666666666674;0;1;56;1.0;0.7189504373177844;0.4518905526534326
7;0.05208333333333337;0;1;58;1.0;0.6602316602316605;0.4518905526534326
7;0.06770833333333337;4;1;54;1.0;0.47742413027387115;0.4518905526534326
7;0.08854166666666669;0;1;63;1.0;0.49902152641878667;0.4518905526534326
7;0.09375;9;1;64;1.0;0.4836706977947358;0.4518905526534326
7;0.10937500000000003;9;1;66;1.0;0.2766078542970974;0.4518905526534326
7;0.11458333333333334;0;1;68;1.0;0.6066676414680511;0.4518905526534326
7;0.12500000000000003;6;1;70;1.0;0.6239180497101566;0.4518905526534326
7;0.14583333333333334;9;1;73;1.0;0.45143946096780785;0.4518905526534326
7;0.15625000000000003;9;1;75;1.0;0.675;0.4518905526534326
7;0.16666666666666666;8;1;76;1.0;0.6652452025586356;0.4518905526534326
7;0.17187500000000003;8;1;77;1.0;0.3447498873366383;0.4518905526534326
7;0.18229166666666669;0;1;79;1.0;0.6345315184353113;0.4518905526534326
7;0.18750000000000003;3;1;81;1.0;0.42857142857142855;0.4518905526534326
7;0.19791666666666669;9;1;83;1.0;0.38223938223938236;0.4518905526534326
7;0.203125;8;1;84;1.0;0.7946428571428573;0.4518905526534326
7;0.20833333333333334;0;1;85;1.0;0.45130871596016575;0.4518905526534326
7;0.21354166666666669;9;1;86;1.0;0.5891800507185124;0.4518905526534326
7;0.22395833333333334;9;1;88;1.0;0.4489355137303303;0.4518905526534326
7;0.22916666666666669;9;1;89;1.0;0.24849939975990393;0.4518905526534326
7;0.23958333333333334;9;1;90;1.0;0.03474903474903468;0.4518905526534326
7;0.24479166666666669;9;1;91;1.0;0.3297358704913378;0.4518905526534326
7;0.2604166666666667;8;1;95;1.0;0.539803707742639;0.4518905526534326
7;0.265625;9;1;96;1.0;0.6650246305418719;0.4518905526534326
7;0.27083333333333337;9;1;97;1.0;0.42857142857142855;0.4518905526534326
7;0.2760416666666667;2;1;98;1.0;0.641972882688151;0.4518905526534326
7;0.28125;3;1;100;1.0;0.5714285714285715;0.4518905526534326
7;0.2864583333333333;8;1;101;1.0;0.6160714285714288;0.4518905526534326
7;0.2916666666666667;9;1;102;1.0;0.47368421052631593;0.4518905526534326
7;0.3020833333333333;4;1;104;1.0;0.47517902658089567;0.4518905526534326
7;0.3072916666666667;9;1;106;1.0;0.4244702665755299;0.4518905526534326
7;0.3177083333333333;9;1;108;1.0;0.37670609645131936;0.4518905526534326
7;0.328125;0;1;110;1.0;0.5828796696076591;0.4518905526534326
7;0.3385416666666667;5;1;49;1.0;0.6181876813930991;0.4518905526534326
7;0.34375;8;1;50;1.0;0.8941798941798944;0.4518905526534326
7;0.3489583333333333;1;1;51;1.0;0.767766313035896;0.4518905526534326
7;0.3697916666666667;4;3;1;1.0;0.7468322981366462;0.6504743833237009
7;0.3958333333333333;0;3;5;1.0;0.6396724294813467;0.5455194002363861
7;0.40625;2;3;9;1.0;0.6492220650636493;0.29960221555862565
7;0.4114583333333333;2;3;6;1.0;0.7505168849069608;0.8820985789552562
7;0.4166666666666667;9;3;7;1.0;0.604696673189824;0.7993655913167312
7;0.421875;8;3;10;1.0;0.5350488021295475;0.9277860017155246
7;0.46354166666666663;9;3;16;1.0;0.5714285714285715;0.7820369351760905
7;0.5416666666666666;9;3;23;1.0;0.6362297496318117;0.7275901189362558
7;0.546875;9;3;24;1.0;0.6329903862371397;0.8555247738703653
7;0.5572916666666666;9;3;26;1.0;0.4985422740524782;0.6271399680413817
7;0.5677083333333333;9;3;28;1.0;0.5876772168999724;0.3741224412504796
7;0.5729166666666666;0;3;29;1.0;0.9878315891944514;0.993837024265146
7;0.5989583333333333;9;3;11;1.0;0.5986293762183661;0.3741224412504796
7;0.6041666666666666;8;3;32;1.0;0.7328990228013031;0.8667131029590942
7;0.6197916666666666;6;3;37;1.0;0.6073756751722855;0.07846812392635033
7;0.640625;1;3;45;1.0;0.6230492196878753;0.3741224412504796
7;0.6458333333333333;6;3;47;1.0;0.4965671271403756;0.3741224412504796
7;0.6510416666666667;6;3;46;1.0;0.5081994928148776;0.3741224412504796
7;0.65625;8;3;48;1.0;0.7038825933494335;0.3741224412504796
7;0.6614583333333333;0;3;55;1.0;0.447417886822319;0.3741224412504796
7;0.6875;0;3;53;1.0;0.47368421052631593;0.3741224412504796
7;0.6927083333333333;4;3;54;1.0;0.4371108343711084;0.3741224412504796
7;0.6979166666666667;9;3;59;1.0;0.2795031055900622;0.3741224412504796
7;0.71875;0;3;63;1.0;0.6188997338065663;0.3741224412504796
7;0.7291666666666667;2;3;65;1.0;0.524218270999387;0.3741224412504796
7;0.7395833333333333;9;3;66;1.0;0.2842214056040424;0.3741224412504796
7;0.75;0;3;69;1.0;0.5301587301587302;0.3741224412504796
7;0.7604166666666666;2;3;71;1.0;0.6127508854781584;0.3741224412504796
7;0.7708333333333333;2;3;72;1.0;0.4867145983119726;0.3741224412504796
7;0.7760416666666666;9;3;73;1.0;0.4624381728251383;0.3741224412504796
7;0.78125;9;3;74;1.0;0.5526826115061411;0.3741224412504796
7;0.7916666666666666;8;3;76;1.0;0.5548363389677202;0.3741224412504796
7;0.796875;8;3;77;1.0;0.7342512908777972;0.3741224412504796
7;0.8072916666666666;0;3;79;1.0;0.5820779220779221;0.3741224412504796
7;0.8125;3;3;80;1.0;0.7714285714285717;0.3741224412504796
7;0.8229166666666666;9;3;83;1.0;0.2938365981844242;0.3741224412504796
7;0.828125;8;3;84;1.0;0.8756525866160418;0.3741224412504796
7;0.8333333333333333;0;3;85;1.0;0.4040303272146847;0.3741224412504796
7;0.8385416666666666;9;3;86;1.0;0.44816326530612244;0.3741224412504796
7;0.84375;8;3;87;1.0;0.5325936199722607;0.3741224412504796
7;0.8489583333333333;9;3;88;1.0;0.5801959773078907;0.3741224412504796
7;0.8645833333333333;9;3;91;1.0;0.4237366179348452;0.3741224412504796
7;0.875;2;3;94;1.0;0.544952227466329;0.3741224412504796
7;0.8802083333333333;8;3;95;1.0;0.7681940700808627;0.3741224412504796
7;0.8854166666666666;9;3;96;1.0;0.38380669775328524;0.3741224412504796
7;0.921875;8;3;101;1.0;0.8000000000000003;0.3741224412504796
7;0.9270833333333333;4;3;103;1.0;0.3322632423756019;0.3741224412504796
7;0.9375;4;3;104;1.0;0.4820495812950833;0.3741224412504796
7;0.9427083333333333;9;3;105;1.0;0.6511444356748224;0.3741224412504796
7;0.9479166666666665;9;3;106;1.0;0.4533443435177541;0.3741224412504796
7;0.9583333333333333;9;3;108;1.0;0.5323660714285715;0.3741224412504796
7;0.9739583333333333;0;3;110;1.0;0.5126684636118598;0.3741224412504796
7;0.9791666666666666;5;3;49;1.0;0.21685319289005922;0.3741224412504796
7;0.984375;8;3;50;1.0;0.7472527472527473;0.3741224412504796
7;0.9895833333333333;1;3;51;1.0;0.7837837837837838;0.3741224412504796
7;1.0;4;3;43;1.0;0.6295022258195064;0.4487849353291235
6;0.0;0;0;40;0.8571428571428572;0.2241153342070774;0.4518905526534326
6;0.00520833333333337;1;0;45;0.8571428571428572;0.35771298257045137;0.4518905526534326
6;0.010416666666666685;6;0;47;0.8571428571428572;0.6534908700322235;0.4518905526534326
6;0.015625;6;0;46;0.8571428571428572;0.7409311418434583;0.4518905526534326
6;0.02083333333333337;8;0;48;0.8571428571428572;0.6006618863761721;0.4518905526534326
6;0.026041666666666685;1;0;52;0.8571428571428572;0.3656618610747052;0.4518905526534326
6;0.03125;0;0;55;0.8571428571428572;0.40502177536426687;0.4518905526534326
6;0.03645833333333337;0;0;56;0.8571428571428572;0.5353159851301116;0.4518905526534326
6;0.046875;0;0;58;0.8571428571428572;0.3857142857142858;0.4518905526534326
6;0.05208333333333337;0;0;53;0.8571428571428572;0.0;0.4518905526534326
6;0.05729166666666674;4;0;54;0.8571428571428572;0.46794548207975767;0.4518905526534326
6;0.06770833333333337;0;0;63;0.8571428571428572;0.536148062463852;0.4518905526534326
6;0.07291666666666669;9;0;64;0.8571428571428572;0.3000967429861336;0.4518905526534326
6;0.078125;9;0;66;0.8571428571428572;0.15657708628005673;0.4518905526534326
6;0.08333333333333337;0;0;68;0.8571428571428572;0.5072286204361677;0.4518905526534326
6;0.08854166666666669;6;0;70;0.8571428571428572;0.5027382256297921;0.4518905526534326
6;0.09375;9;0;73;0.8571428571428572;0.2921194674343288;0.4518905526534326
6;0.10416666666666669;9;0;75;0.8571428571428572;0.2721584984358708;0.4518905526534326
6;0.10937500000000003;8;0;76;0.8571428571428572;0.7148470390120687;0.4518905526534326
6;0.11458333333333334;8;0;77;0.8571428571428572;0.34110787172011675;0.4518905526534326
6;0.11979166666666669;0;0;79;0.8571428571428572;0.5535582108491066;0.4518905526534326
6;0.13541666666666669;9;0;83;0.8571428571428572;0.2805194805194806;0.4518905526534326
6;0.14062500000000003;8;0;84;0.8571428571428572;0.795210569777044;0.4518905526534326
6;0.14583333333333334;0;0;85;0.8571428571428572;0.3530565544295522;0.4518905526534326
6;0.15104166666666666;9;0;86;0.8571428571428572;0.4508762612851833;0.4518905526534326
6;0.16145833333333334;9;0;88;0.8571428571428572;0.29435572084882966;0.4518905526534326
6;0.16666666666666666;9;0;89;0.8571428571428572;0.34834623504574247;0.4518905526534326
6;0.17708333333333334;9;0;91;0.8571428571428572;0.42627960275019106;0.4518905526534326
6;0.18750000000000003;8;0;95;0.8571428571428572;0.5070422535211268;0.4518905526534326
6;0.19791666666666669;9;0;97;0.8571428571428572;0.04060150375939858;0.4518905526534326
6;0.203125;2;0;98;0.8571428571428572;0.5117134246968503;0.4518905526534326
6;0.20833333333333334;3;0;100;0.8571428571428572;0.7536945812807885;0.4518905526534326
6;0.21354166666666669;8;0;101;0.8571428571428572;0.7806122448979593;0.4518905526534326
6;0.21875;9;0;102;0.8571428571428572;0.39909588866849777;0.4518905526534326
6;0.22395833333333334;4;0;104;0.8571428571428572;0.36169866579889365;0.4518905526534326
6;0.22916666666666669;9;0;106;0.8571428571428572;0.28759398496240596;0.4518905526534326
6;0.23958333333333334;9;0;108;0.8571428571428572;0.2943722943722945;0.4518905526534326
6;0.25;0;0;110;0.8571428571428572;0.5346672871102839;0.4518905526534326
6;0.25520833333333337;5;0;49;0.8571428571428572;0.6160181766543597;0.4518905526534326
6;0.2604166666666667;8;0;50;0.8571428571428572;0.7670141017780505;0.4518905526534326
6;0.265625;1;0;51;0.8571428571428572;0.7108944467994914;0.4518905526534326
6;0.2864583333333333;4;2;1;0.8571428571428572;0.7604863221884501;0.6872633657522766
6;0.3125;0;2;5;0.8571428571428572;0.5901313171508159;0.0032787425178326113
6;0.328125;2;2;6;0.8571428571428572;0.6225108225108227;0.3172760135234559
6;0.3541666666666667;9;2;13;0.8571428571428572;0.6222596964586847;0.07290356020603267
6;0.359375;0;2;14;0.8571428571428572;0.7073652990608009;0.7157780602279465
6;0.3697916666666667;9;2;16;0.8571428571428572;0.6468699839486356;0.3671148428878931
6;0.375;9;2;17;0.8571428571428572;0.6580427446569179;0.8833561914827671
6;0.4114583333333333;9;2;22;0.8571428571428572;0.6490952006294258;0.9856479642058346
6;0.4375;9;2;26;0.8571428571428572;0.523809523809524;0.2953664409817844
6;0.4583333333333333;9;2;30;0.8571428571428572;0.5917207792207793;0.4217658050589142
6;0.46354166666666663;9;2;31;0.8571428571428572;0.6642857142857144;0.6842875612191107
6;0.4739583333333333;9;2;11;0.8571428571428572;0.5813069908814591;0.40020604730662757
6;0.47916666666666663;8;2;32;0.8571428571428572;0.6228926353149957;0.49731554440936493
6;0.5;6;2;37;0.8571428571428572;0.642857142857143;0.5876423837300483
6;0.5208333333333333;1;2;45;0.8571428571428572;0.5233309404163677;0.5857585612134777
6;0.5260416666666666;6;2;47;0.8571428571428572;0.5778575603239545;0.5857585612134777
6;0.53125;6;2;46;0.8571428571428572;0.5230154003233217;0.5857585612134777
6;0.5416666666666666;0;2;55;0.8571428571428572;0.4315536139377928;0.5857585612134777
6;0.546875;0;2;56;0.8571428571428572;0.5796532962166268;0.5857585612134777
6;0.5520833333333333;9;2;57;0.8571428571428572;0.1153846153846152;0.5857585612134777
6;0.5572916666666666;0;2;58;0.8571428571428572;0.1428571428571429;0.5857585612134777
6;0.5625;0;2;53;0.8571428571428572;0.450447464368578;0.5857585612134777
6;0.5677083333333333;4;2;54;0.8571428571428572;0.5836076366030284;0.5857585612134777
6;0.5729166666666666;9;2;59;0.8571428571428572;0.642857142857143;0.5857585612134777
6;0.5885416666666666;0;2;63;0.8571428571428572;0.5087719298245614;0.5857585612134777
6;0.59375;9;2;64;0.8571428571428572;0.34971801107259276;0.5857585612134777
6;0.5989583333333333;2;2;65;0.8571428571428572;0.6272862086010875;0.5857585612134777
6;0.6041666666666666;9;2;66;0.8571428571428572;0.18580765639589175;0.5857585612134777
6;0.609375;0;2;68;0.8571428571428572;0.3995508723441009;0.5857585612134777
6;0.6145833333333333;0;2;69;0.8571428571428572;0.48730498623432245;0.5857585612134777
6;0.6197916666666666;6;2;70;0.8571428571428572;0.5240401245243862;0.5857585612134777
6;0.625;2;2;71;0.8571428571428572;0.3820598006644518;0.5857585612134777
6;0.6302083333333333;2;2;72;0.8571428571428572;0.3721804511278196;0.5857585612134777
6;0.6354166666666666;9;2;73;0.8571428571428572;0.30594549958711814;0.5857585612134777
6;0.640625;9;2;74;0.8571428571428572;0.41666666666666685;0.5857585612134777
6;0.6510416666666667;8;2;76;0.8571428571428572;0.5646777642668458;0.7322330506088907
6;0.65625;8;2;77;0.8571428571428572;0.6897321428571429;0.5857585612134777
6;0.6666666666666667;0;2;79;0.8571428571428572;0.46374575748225866;0.5857585612134777
6;0.671875;3;2;80;0.8571428571428572;0.5142857142857142;0.5857585612134777
6;0.6822916666666667;8;2;84;0.8571428571428572;0.9503105590062113;0.7754360546331206
6;0.6875;0;2;85;0.8571428571428572;0.43225734390707027;0.5857585612134777
6;0.6927083333333333;9;2;86;0.8571428571428572;0.3964858670741024;0.5857585612134777
6;0.6979166666666667;8;2;87;0.8571428571428572;0.4066445182724252;0.5857585612134777
6;0.703125;9;2;88;0.8571428571428572;0.3845831587767071;0.5857585612134777
6;0.71875;9;2;91;0.8571428571428572;0.39825184375853584;0.5857585612134777
6;0.7239583333333333;8;2;93;0.8571428571428572;1.0000000000000002;0.5857585612134777
6;0.7291666666666667;2;2;94;0.8571428571428572;0.505655274157856;0.5857585612134777
6;0.734375;8;2;95;0.8571428571428572;0.7567346938775511;0.5857585612134777
6;0.7395833333333333;9;2;96;0.8571428571428572;0.3095064935064935;0.5857585612134777
6;0.75;8;2;101;0.8571428571428572;0.8167115902964962;0.5857585612134777
6;0.7552083333333333;4;2;103;0.8571428571428572;0.5294117647058826;0.5857585612134777
6;0.765625;4;2;104;0.8571428571428572;0.48724289086208833;0.5857585612134777
6;0.7708333333333333;9;2;105;0.8571428571428572;0.5317614424410543;0.5857585612134777
6;0.7760416666666666;9;2;106;0.8571428571428572;0.450447464368578;0.5857585612134777
6;0.7864583333333333;9;2;108;0.8571428571428572;0.2682425488180884;0.5857585612134777
6;0.7916666666666666;7;2;109;0.8571428571428572;0.12148481439820025;0.5857585612134777
6;0.796875;0;2;110;0.8571428571428572;0.6055523423944477;0.5857585612134777
6;0.8020833333333333;5;2;49;0.8571428571428572;0.3715805471124619;0.5857585612134777
6;0.8072916666666666;8;2;50;0.8571428571428572;0.7153598281417832;0.5857585612134777
6;0.8125;1;2;51;0.8571428571428572;0.7975786924939469;0.5857585612134777
6;0.8229166666666666;4;2;43;0.8571428571428572;0.5909012579700156;0.05063620674120689
5;0.0;0;1;40;0.7142857142857144;0.41284403669724784;0.4518905526534326
5;0.00520833333333337;1;1;45;0.7142857142857144;0.23686397635977469;0.4518905526534326
5;0.010416666666666685;6;1;47;0.7142857142857144;0.6543868153174989;0.4518905526534326
5;0.015625;6;1;46;0.7142857142857144;0.5266863502157622;0.4518905526534326
5;0.02083333333333337;8;1;48;0.7142857142857144;0.6246786632390747;0.4518905526534326
5;0.026041666666666685;1;1;52;0.7142857142857144;0.40766550522648093;0.4518905526534326
5;0.03125;0;1;55;0.7142857142857144;0.4641522160703747;0.4518905526534326
5;0.03645833333333337;0;1;56;0.7142857142857144;0.6061612805798854;0.4518905526534326
5;0.04166666666666674;9;1;57;0.7142857142857144;0.07563025210084034;0.4518905526534326
5;0.046875;0;1;58;0.7142857142857144;0.43665768194070076;0.4518905526534326
5;0.05208333333333337;4;1;54;0.7142857142857144;0.16194111232279157;0.4518905526534326
5;0.05729166666666674;0;1;63;0.7142857142857144;0.49110974862047824;0.4518905526534326
5;0.0625;9;1;64;0.7142857142857144;0.4402959034126598;0.4518905526534326
5;0.06770833333333337;9;1;66;0.7142857142857144;0.12911699333198623;0.4518905526534326
5;0.07291666666666669;0;1;68;0.7142857142857144;0.5497907949790796;0.4518905526534326
5;0.078125;6;1;70;0.7142857142857144;0.23992472949662846;0.4518905526534326
5;0.08333333333333337;9;1;73;0.7142857142857144;0.1736776343190336;0.4518905526534326
5;0.09375;8;1;76;0.7142857142857144;0.654746720116618;0.4518905526534326
5;0.09895833333333334;8;1;77;0.7142857142857144;0.7273201251303443;0.4518905526534326
5;0.10416666666666669;0;1;79;0.7142857142857144;0.3612565445026178;0.4518905526534326
5;0.10937500000000003;9;1;83;0.7142857142857144;0.2694243070362472;0.4518905526534326
5;0.11458333333333334;8;1;84;0.7142857142857144;0.8337053571428573;0.4518905526534326
5;0.11979166666666669;0;1;85;0.7142857142857144;0.43625388695811224;0.4518905526534326
5;0.12500000000000003;9;1;86;0.7142857142857144;0.3114010209869541;0.4518905526534326
5;0.13020833333333334;9;1;88;0.7142857142857144;0.05224408891405924;0.4518905526534326
5;0.13541666666666669;9;1;89;0.7142857142857144;0.15382134795227342;0.4518905526534326
5;0.14062500000000003;9;1;91;0.7142857142857144;0.5903420523138835;0.4518905526534326
5;0.14583333333333334;8;1;95;0.7142857142857144;0.7639751552795032;0.4518905526534326
5;0.15104166666666666;9;1;96;0.7142857142857144;0.19047619047619047;0.4518905526534326
5;0.15625000000000003;9;1;97;0.7142857142857144;0.21038961038961035;0.4518905526534326
5;0.16145833333333334;3;1;100;0.7142857142857144;0.5889400921658987;0.4518905526534326
5;0.16666666666666666;8;1;101;0.7142857142857144;0.7142857142857144;0.4518905526534326
5;0.17187500000000003;9;1;102;0.7142857142857144;0.13300492610837433;0.4518905526534326
5;0.17708333333333334;4;1;104;0.7142857142857144;0.4754063301967495;0.4518905526534326
5;0.18229166666666669;9;1;106;0.7142857142857144;0.17454247473367918;0.4518905526534326
5;0.18750000000000003;9;1;108;0.7142857142857144;0.26645587812589816;0.4518905526534326
5;0.19270833333333334;0;1;110;0.7142857142857144;0.23168710639708323;0.4518905526534326
5;0.19791666666666669;5;1;49;0.7142857142857144;0.40816326530612246;0.4518905526534326
5;0.203125;8;1;50;0.7142857142857144;0.43921916592724064;0.4518905526534326
5;0.20833333333333334;1;1;51;0.7142857142857144;0.5046562314246088;0.4518905526534326
5;0.21875;0;3;0;0.7142857142857144;0.6392923158172699;0.5116468666624672
5;0.22916666666666669;0;3;2;0.7142857142857144;0.7210789210789211;0.7781500885613044
5;0.24479166666666669;0;3;5;0.7142857142857144;0.6687500000000002;0.11250481001186774
5;0.265625;9;3;7;0.7142857142857144;0.6460554371002134;0.23151371974878981
5;0.2760416666666667;9;3;13;0.7142857142857144;0.59060221442074;0.037064112069445265
5;0.296875;9;3;17;0.7142857142857144;0.671983356449376;0.6276485631262958
5;0.3020833333333333;9;3;18;0.7142857142857144;0.6525896414342631;0.9144893235708629
